namespace_id,canonical_namespace,namespace_name,wiki_code,language_name
1728,Event,Evento,scn,Sicilian
1729,Event talk,Discussioni evento,scn,Sicilian
-2,Media,Media,sco,Scots
-1,Special,Special,sco,Scots
0,,,sco,Scots
1,Talk,Collogue,sco,Scots
2,User,Uiser,sco,Scots
3,User talk,Uiser collogue,sco,Scots
4,Project,Wikipedia,sco,Scots
5,Project talk,Wikipedia collogue,sco,Scots
6,File,File,sco,Scots
7,File talk,File collogue,sco,Scots
8,MediaWiki,MediaWiki,sco,Scots
9,MediaWiki talk,MediaWiki collogue,sco,Scots
10,Template,Template,sco,Scots
11,Template talk,Template collogue,sco,Scots
12,Help,Help,sco,Scots
13,Help talk,Help collogue,sco,Scots
14,Category,Category,sco,Scots
15,Category talk,Category collogue,sco,Scots
100,Portal,Portal,sco,Scots
101,Portal talk,Portal talk,sco,Scots
102,Define,Define,sco,Scots
103,Define talk,Define talk,sco,Scots
710,TimedText,TimedText,sco,Scots
711,TimedText talk,TimedText talk,sco,Scots
828,Module,Module,sco,Scots
829,Module talk,Module talk,sco,Scots
1728,Event,Event,sco,Scots
1729,Event talk,Event talk,sco,Scots
-2,Media,ذريعات,sd,Sindhi
-1,Special,خاص,sd,Sindhi
0,,,sd,Sindhi
1,Talk,بحث,sd,Sindhi
2,User,واپرائيندڙ,sd,Sindhi
3,User talk,واپرائيندڙ بحث,sd,Sindhi
4,Project,وڪيپيڊيا,sd,Sindhi
5,Project talk,وڪيپيڊيا بحث,sd,Sindhi
6,File,فائل,sd,Sindhi
7,File talk,فائل بحث,sd,Sindhi
8,MediaWiki,ذريعات وڪي,sd,Sindhi
9,MediaWiki talk,ذريعات وڪي بحث,sd,Sindhi
10,Template,سانچو,sd,Sindhi
11,Template talk,سانچو بحث,sd,Sindhi
12,Help,مدد,sd,Sindhi
13,Help talk,مدد بحث,sd,Sindhi
14,Category,زمرو,sd,Sindhi
15,Category talk,زمرو بحث,sd,Sindhi
100,باب,باب,sd,Sindhi
101,باب بحث,باب بحث,sd,Sindhi
710,TimedText,TimedText,sd,Sindhi
711,TimedText talk,TimedText talk,sd,Sindhi
828,Module,ماڊيول,sd,Sindhi
829,Module talk,ماڊيول بحث,sd,Sindhi
1728,Event,Event,sd,Sindhi
1729,Event talk,Event talk,sd,Sindhi
-2,Media,Media,se,Northern Sami
-1,Special,Erenoamáš,se,Northern Sami
0,,,se,Northern Sami
1,Talk,Ságastallan,se,Northern Sami
2,User,Geavaheaddji,se,Northern Sami
3,User talk,Geavaheaddjeságastallan,se,Northern Sami
4,Project,Wikipedia,se,Northern Sami
5,Project talk,Wikipedia-ságastallan,se,Northern Sami
6,File,Fiila,se,Northern Sami
7,File talk,Fiilaságastallan,se,Northern Sami
8,MediaWiki,MediaWiki,se,Northern Sami
9,MediaWiki talk,MediaWiki-ságastallan,se,Northern Sami
10,Template,Málle,se,Northern Sami
11,Template talk,Málleságastallan,se,Northern Sami
12,Help,Veahkki,se,Northern Sami
13,Help talk,Veahkkeságastallan,se,Northern Sami
14,Category,Kategoriija,se,Northern Sami
15,Category talk,Kategoriijaságastallan,se,Northern Sami
100,Portála,Portála,se,Northern Sami
101,Portálaságastallan,Portálaságastallan,se,Northern Sami
710,TimedText,TimedText,se,Northern Sami
711,TimedText talk,TimedText talk,se,Northern Sami
828,Module,Modula,se,Northern Sami
829,Module talk,Modulaságastallan,se,Northern Sami
1728,Event,Arrangement,se,Northern Sami
1729,Event talk,Arrangementsdiskusjon,se,Northern Sami
-2,Media,Média,sg,Sango
-1,Special,Spécial,sg,Sango
0,,,sg,Sango
1,Talk,Discussion,sg,Sango
2,User,Utilisateur,sg,Sango
3,User talk,Discussion utilisateur,sg,Sango
4,Project,Wikipedia,sg,Sango
5,Project talk,Discussion Wikipedia,sg,Sango
6,File,Fichier,sg,Sango
7,File talk,Discussion fichier,sg,Sango
8,MediaWiki,MediaWiki,sg,Sango
9,MediaWiki talk,Discussion MediaWiki,sg,Sango
10,Template,Modèle,sg,Sango
11,Template talk,Discussion modèle,sg,Sango
12,Help,Aide,sg,Sango
13,Help talk,Discussion aide,sg,Sango
14,Category,Catégorie,sg,Sango
15,Category talk,Discussion catégorie,sg,Sango
710,TimedText,TimedText,sg,Sango
711,TimedText talk,TimedText talk,sg,Sango
828,Module,Module,sg,Sango
829,Module talk,Discussion module,sg,Sango
1728,Event,Event,sg,Sango
1729,Event talk,Event talk,sg,Sango
-2,Media,Medėjė,sgs,Samogitian
-1,Special,Specēlos,sgs,Samogitian
0,,,sgs,Samogitian
1,Talk,Aptarėms,sgs,Samogitian
2,User,Nauduotuos,sgs,Samogitian
3,User talk,Nauduotuojė aptarėms,sgs,Samogitian
4,Project,Vikipedėjė,sgs,Samogitian
5,Project talk,Vikipedėjės aptarėms,sgs,Samogitian
6,File,Abruozdielis,sgs,Samogitian
7,File talk,Abruozdielė aptarėms,sgs,Samogitian
8,MediaWiki,MediaWiki,sgs,Samogitian
9,MediaWiki talk,MediaWiki aptarėms,sgs,Samogitian
10,Template,Šabluons,sgs,Samogitian
11,Template talk,Šabluona aptarėms,sgs,Samogitian
12,Help,Pagelba,sgs,Samogitian
13,Help talk,Pagelbas aptarėms,sgs,Samogitian
14,Category,Kateguorėjė,sgs,Samogitian
15,Category talk,Kateguorėjės aptarėms,sgs,Samogitian
710,TimedText,TimedText,sgs,Samogitian
711,TimedText talk,TimedText talk,sgs,Samogitian
828,Module,Module,sgs,Samogitian
829,Module talk,Module talk,sgs,Samogitian
1728,Event,Event,sgs,Samogitian
1729,Event talk,Event talk,sgs,Samogitian
-2,Media,Mediji,sh,Serbo-Croatian
-1,Special,Posebno,sh,Serbo-Croatian
0,,,sh,Serbo-Croatian
1,Talk,Razgovor,sh,Serbo-Croatian
2,User,Korisnik,sh,Serbo-Croatian
3,User talk,Razgovor s korisnikom,sh,Serbo-Croatian
4,Project,Wikipedija,sh,Serbo-Croatian
5,Project talk,Razgovor o Wikipediji,sh,Serbo-Croatian
6,File,Datoteka,sh,Serbo-Croatian
7,File talk,Razgovor o datoteci,sh,Serbo-Croatian
8,MediaWiki,MediaWiki,sh,Serbo-Croatian
9,MediaWiki talk,Razgovor o MediaWikiju,sh,Serbo-Croatian
10,Template,Šablon,sh,Serbo-Croatian
11,Template talk,Razgovor o šablonu,sh,Serbo-Croatian
12,Help,Pomoć,sh,Serbo-Croatian
13,Help talk,Razgovor o pomoći,sh,Serbo-Croatian
14,Category,Kategorija,sh,Serbo-Croatian
15,Category talk,Razgovor o kategoriji,sh,Serbo-Croatian
100,Portal,Portal,sh,Serbo-Croatian
101,Razgovor o portalu,Razgovor o portalu,sh,Serbo-Croatian
118,Nacrt,Nacrt,sh,Serbo-Croatian
119,Razgovor o nacrtu,Razgovor o nacrtu,sh,Serbo-Croatian
710,TimedText,TimedText,sh,Serbo-Croatian
711,TimedText talk,TimedText talk,sh,Serbo-Croatian
828,Module,Modul,sh,Serbo-Croatian
829,Module talk,Razgovor o modulu,sh,Serbo-Croatian
1728,Event,Event,sh,Serbo-Croatian
1729,Event talk,Event talk,sh,Serbo-Croatian
-2,Media,Midya,shi,Tachelhit
-1,Special,Amẓli,shi,Tachelhit
0,,,shi,Tachelhit
1,Talk,Amsawal,shi,Tachelhit
2,User,Asmras,shi,Tachelhit
3,User talk,Amsawal n usmras,shi,Tachelhit
4,Project,Wikipidya,shi,Tachelhit
5,Project talk,Amsawal n Wikipidya,shi,Tachelhit
6,File,Afaylu,shi,Tachelhit
7,File talk,Amsawal n ufaylu,shi,Tachelhit
8,MediaWiki,MidyaWiki,shi,Tachelhit
9,MediaWiki talk,Amsawal n MidyaWiki,shi,Tachelhit
10,Template,Talɣa,shi,Tachelhit
11,Template talk,Amsawal n talɣa,shi,Tachelhit
12,Help,Tiwisi,shi,Tachelhit
13,Help talk,Amsawal n twisi,shi,Tachelhit
14,Category,Taggayt,shi,Tachelhit
15,Category talk,Amsawal n taggayt,shi,Tachelhit
100,Aggur,Aggur,shi,Tachelhit
101,Amsawal n waggur,Amsawal n waggur,shi,Tachelhit
710,TimedText,TimedText,shi,Tachelhit
711,TimedText talk,TimedText talk,shi,Tachelhit
828,Module,Module,shi,Tachelhit
829,Module talk,Discussion module,shi,Tachelhit
1728,Event,Event,shi,Tachelhit
1729,Event talk,Event talk,shi,Tachelhit
-2,Media,သိုဝ်ႇၶၢဝ်ႇ,shn,Shan
-1,Special,ၶိုၵ်ႉတွၼ်း,shn,Shan
0,,,shn,Shan
1,Talk,ဢုပ်ႇၵုမ်,shn,Shan
2,User,ၽူႈၸႂ်ႉတိုဝ်း,shn,Shan
3,User talk,ဢုပ်ႇၵုမ် ၽူႈၸႂ်ႉတိုဝ်း,shn,Shan
4,Project,ဝီႇၶီႇၽီးတီးယႃး,shn,Shan
5,Project talk,ဢုပ်ႇၵုမ် ဝီႇၶီႇၽီးတီးယႃး,shn,Shan
6,File,ၾၢႆႇ,shn,Shan
7,File talk,ဢုပ်ႇၵုမ် ၾၢႆႇ,shn,Shan
8,MediaWiki,မီႇတီႇယႃႇဝီႇၶီႇ,shn,Shan
9,MediaWiki talk,ဢုပ်ႇၵုမ် မီႇတီႇယႃႇဝီႇၶီႇ,shn,Shan
10,Template,ထႅမ်းပလဵတ်ႉ,shn,Shan
11,Template talk,ဢုပ်ႇၵုမ် ထႅမ်းပလဵတ်ႉ,shn,Shan
12,Help,လွင်ႈၸွႆႈထႅမ်,shn,Shan
13,Help talk,ဢုပ်ႇၵုမ် လွင်ႈၸွႆႈထႅမ်,shn,Shan
14,Category,ပိူင်ထၢၼ်ႈ,shn,Shan
15,Category talk,ဢုပ်ႇၵုမ် ပိူင်ထၢၼ်ႈ,shn,Shan
100,ၵိူၼ်ႇတူ,ၵိူၼ်ႇတူ,shn,Shan
101,တွၼ်ႈဢုပ်ႇ ၵိူၼ်ႇတူ,တွၼ်ႈဢုပ်ႇ ၵိူၼ်ႇတူ,shn,Shan
118,ပိူင်လိူင်း,ပိူင်လိူင်း,shn,Shan
119,ဢုပ်ႇၵုမ် ပိူင်လိူင်း,ဢုပ်ႇၵုမ် ပိူင်လိူင်း,shn,Shan
710,TimedText,TimedText,shn,Shan
711,TimedText talk,TimedText talk,shn,Shan
828,Module,မေႃႇၵျူး,shn,Shan
829,Module talk,ဢုပ်ႇၵုမ် မေႃႇၵျူး,shn,Shan
1728,Event,Event,shn,Shan
1729,Event talk,Event talk,shn,Shan
-2,Media,Alɣagdud,shy,Shawiya
-1,Special,Uzzig,shy,Shawiya
0,,,shy,Shawiya
1,Talk,Tameslayt,shy,Shawiya
2,User,Useqdac,shy,Shawiya
3,User talk,Useqdac tameslayt,shy,Shawiya
4,Project,Wikasegzawal,shy,Shawiya
5,Project talk,Wikasegzawal tameslayt,shy,Shawiya
6,File,Afaylu,shy,Shawiya
7,File talk,Afaylu tameslayt,shy,Shawiya
8,MediaWiki,MediaWiki,shy,Shawiya
9,MediaWiki talk,MediaWiki tameslayt,shy,Shawiya
10,Template,Tamudemt,shy,Shawiya
11,Template talk,Tamudemt tameslayt,shy,Shawiya
12,Help,Tallalt,shy,Shawiya
13,Help talk,Tallalt tameslayt,shy,Shawiya
14,Category,Taggayt,shy,Shawiya
15,Category talk,Taggayt tameslayt,shy,Shawiya
710,TimedText,TimedText,shy,Shawiya
711,TimedText talk,TimedText talk,shy,Shawiya
828,Module,Amṣada,shy,Shawiya
829,Module talk,Amṣada tameslayt,shy,Shawiya
1728,Event,Event,shy,Shawiya
1729,Event talk,Event talk,shy,Shawiya
-2,Media,මාධ්‍යය,si,Sinhala
-1,Special,විශේෂ,si,Sinhala
0,,,si,Sinhala
1,Talk,සාකච්ඡාව,si,Sinhala
2,User,පරිශීලක,si,Sinhala
3,User talk,පරිශීලක සාකච්ඡාව,si,Sinhala
4,Project,විකිපීඩියා,si,Sinhala
5,Project talk,විකිපීඩියා සාකච්ඡාව,si,Sinhala
6,File,ගොනුව,si,Sinhala
7,File talk,ගොනුව සාකච්ඡාව,si,Sinhala
8,MediaWiki,මාධ්‍යවිකි,si,Sinhala
9,MediaWiki talk,මාධ්‍යවිකි සාකච්ඡාව,si,Sinhala
10,Template,සැකිල්ල,si,Sinhala
11,Template talk,සැකිලි සාකච්ඡාව,si,Sinhala
12,Help,උදවු,si,Sinhala
13,Help talk,උදවු සාකච්ඡාව,si,Sinhala
14,Category,ප්‍රවර්ගය,si,Sinhala
15,Category talk,ප්‍රවර්ග සාකච්ඡාව,si,Sinhala
100,ද්වාරය,ද්වාරය,si,Sinhala
101,ද්වාරය සාකච්ඡාව,ද්වාරය සාකච්ඡාව,si,Sinhala
126,MOS,MOS,si,Sinhala
127,MOS talk,MOS talk,si,Sinhala
710,TimedText,TimedText,si,Sinhala
711,TimedText talk,TimedText talk,si,Sinhala
828,Module,Module,si,Sinhala
829,Module talk,Module talk,si,Sinhala
1728,Event,Event,si,Sinhala
1729,Event talk,Event talk,si,Sinhala
-2,Media,Media,simple,Simple English
-1,Special,Special,simple,Simple English
0,,,simple,Simple English
1,Talk,Talk,simple,Simple English
2,User,User,simple,Simple English
3,User talk,User talk,simple,Simple English
4,Project,Wikipedia,simple,Simple English
5,Project talk,Wikipedia talk,simple,Simple English
6,File,File,simple,Simple English
7,File talk,File talk,simple,Simple English
8,MediaWiki,MediaWiki,simple,Simple English
9,MediaWiki talk,MediaWiki talk,simple,Simple English
10,Template,Template,simple,Simple English
11,Template talk,Template talk,simple,Simple English
12,Help,Help,simple,Simple English
13,Help talk,Help talk,simple,Simple English
14,Category,Category,simple,Simple English
15,Category talk,Category talk,simple,Simple English
126,MOS,MOS,simple,Simple English
127,MOS talk,MOS talk,simple,Simple English
710,TimedText,TimedText,simple,Simple English
711,TimedText talk,TimedText talk,simple,Simple English
828,Module,Module,simple,Simple English
829,Module talk,Module talk,simple,Simple English
1728,Event,Event,simple,Simple English
1729,Event talk,Event talk,simple,Simple English
-2,Media,Médiá,sk,Slovak
-1,Special,Špeciálne,sk,Slovak
0,,,sk,Slovak
1,Talk,Diskusia,sk,Slovak
2,User,Redaktor,sk,Slovak
3,User talk,Diskusia s redaktorom,sk,Slovak
4,Project,Wikipédia,sk,Slovak
5,Project talk,Diskusia k Wikipédii,sk,Slovak
6,File,Súbor,sk,Slovak
7,File talk,Diskusia k súboru,sk,Slovak
8,MediaWiki,MediaWiki,sk,Slovak
9,MediaWiki talk,Diskusia k MediaWiki,sk,Slovak
10,Template,Šablóna,sk,Slovak
11,Template talk,Diskusia k šablóne,sk,Slovak
12,Help,Pomoc,sk,Slovak
13,Help talk,Diskusia k pomoci,sk,Slovak
14,Category,Kategória,sk,Slovak
15,Category talk,Diskusia ku kategórii,sk,Slovak
100,Portál,Portál,sk,Slovak
101,Diskusia k portálu,Diskusia k portálu,sk,Slovak
710,TimedText,TimedText,sk,Slovak
711,TimedText talk,TimedText talk,sk,Slovak
828,Module,Modul,sk,Slovak
829,Module talk,Diskusia k modulu,sk,Slovak
1728,Event,Podujatie,sk,Slovak
1729,Event talk,Diskusia k podujatiu,sk,Slovak
-2,Media,میڈیا,skr,Saraiki
-1,Special,خاص,skr,Saraiki
0,,,skr,Saraiki
1,Talk,ڳالھ مہاڑ,skr,Saraiki
2,User,ورتݨ آلا,skr,Saraiki
3,User talk,ورتݨ آلے نال ڳالھ مہاڑ,skr,Saraiki
4,Project,وکیپیڈیا,skr,Saraiki
5,Project talk,وکیپیڈیا ڳالھ مہاڑ,skr,Saraiki
6,File,فائل,skr,Saraiki
7,File talk,فائل ڳالھ مہاڑ,skr,Saraiki
8,MediaWiki,میڈیا وکی,skr,Saraiki
9,MediaWiki talk,میڈیا وکی ڳالھ مہاڑ,skr,Saraiki
10,Template,سانچہ,skr,Saraiki
11,Template talk,سانچہ ڳالھ مہاڑ,skr,Saraiki
12,Help,مدد,skr,Saraiki
13,Help talk,مدد ڳالھ مہاڑ,skr,Saraiki
14,Category,ونکی,skr,Saraiki
15,Category talk,ونکی ڳالھ مہاڑ,skr,Saraiki
710,TimedText,TimedText,skr,Saraiki
711,TimedText talk,TimedText talk,skr,Saraiki
828,Module,ماڈیول,skr,Saraiki
829,Module talk,ماڈیول ڳالھ مہاڑ,skr,Saraiki
1728,Event,Event,skr,Saraiki
1729,Event talk,Event talk,skr,Saraiki
-2,Media,Datoteka,sl,Slovenian
-1,Special,Posebno,sl,Slovenian
0,,,sl,Slovenian
1,Talk,Pogovor,sl,Slovenian
2,User,Uporabnik,sl,Slovenian
3,User talk,Uporabniški pogovor,sl,Slovenian
4,Project,Wikipedija,sl,Slovenian
5,Project talk,Pogovor o Wikipediji,sl,Slovenian
6,File,Slika,sl,Slovenian
7,File talk,Pogovor o sliki,sl,Slovenian
8,MediaWiki,MediaWiki,sl,Slovenian
9,MediaWiki talk,Pogovor o MediaWiki,sl,Slovenian
10,Template,Predloga,sl,Slovenian
11,Template talk,Pogovor o predlogi,sl,Slovenian
12,Help,Pomoč,sl,Slovenian
13,Help talk,Pogovor o pomoči,sl,Slovenian
14,Category,Kategorija,sl,Slovenian
15,Category talk,Pogovor o kategoriji,sl,Slovenian
100,Portal,Portal,sl,Slovenian
101,Pogovor o portalu,Pogovor o portalu,sl,Slovenian
118,Osnutek,Osnutek,sl,Slovenian
119,Pogovor o osnutku,Pogovor o osnutku,sl,Slovenian
126,MOS,MOS,sl,Slovenian
127,MOS talk,MOS talk,sl,Slovenian
710,TimedText,TimedText,sl,Slovenian
711,TimedText talk,TimedText talk,sl,Slovenian
828,Module,Modul,sl,Slovenian
829,Module talk,Pogovor o modulu,sl,Slovenian
1728,Event,Event,sl,Slovenian
1729,Event talk,Event talk,sl,Slovenian
-2,Media,Media,sm,Samoan
-1,Special,Special,sm,Samoan
0,,,sm,Samoan
1,Talk,Talk,sm,Samoan
2,User,User,sm,Samoan
3,User talk,User talk,sm,Samoan
4,Project,Wikipedia,sm,Samoan
5,Project talk,Wikipedia talk,sm,Samoan
6,File,File,sm,Samoan
7,File talk,File talk,sm,Samoan
8,MediaWiki,MediaWiki,sm,Samoan
9,MediaWiki talk,MediaWiki talk,sm,Samoan
10,Template,Template,sm,Samoan
11,Template talk,Template talk,sm,Samoan
12,Help,Help,sm,Samoan
13,Help talk,Help talk,sm,Samoan
14,Category,Category,sm,Samoan
15,Category talk,Category talk,sm,Samoan
710,TimedText,TimedText,sm,Samoan
711,TimedText talk,TimedText talk,sm,Samoan
828,Module,Module,sm,Samoan
829,Module talk,Module talk,sm,Samoan
1728,Event,Event,sm,Samoan
1729,Event talk,Event talk,sm,Samoan
-2,Media,Media,smn,Inari Sami
-1,Special,Tooimah,smn,Inari Sami
0,,,smn,Inari Sami
1,Talk,Savâstâllâm,smn,Inari Sami
2,User,Kevttee,smn,Inari Sami
3,User talk,Savâstâllâm kevttest,smn,Inari Sami
4,Project,Wikipedia,smn,Inari Sami
5,Project talk,Savâstâllâm Wikipedia,smn,Inari Sami
6,File,Tiätuvuárkká,smn,Inari Sami
7,File talk,Savâstâllâm tiätuvuárhást,smn,Inari Sami
8,MediaWiki,Systeemviestâ,smn,Inari Sami
9,MediaWiki talk,Savâstâllâm systeemviestâst,smn,Inari Sami
10,Template,Myenster,smn,Inari Sami
11,Template talk,Savâstâllâm myensterist,smn,Inari Sami
12,Help,Raavâ,smn,Inari Sami
13,Help talk,Savâstâllâm ravvust,smn,Inari Sami
14,Category,Luokka,smn,Inari Sami
15,Category talk,Savâstâllâm luokkaast,smn,Inari Sami
710,TimedText,TimedText,smn,Inari Sami
711,TimedText talk,TimedText talk,smn,Inari Sami
828,Module,Mooduul,smn,Inari Sami
829,Module talk,Savâstâllâm modulist,smn,Inari Sami
1728,Event,Event,smn,Inari Sami
1729,Event talk,Event talk,smn,Inari Sami
-2,Media,Media,sn,Shona
-1,Special,Special,sn,Shona
0,,,sn,Shona
1,Talk,Talk,sn,Shona
2,User,User,sn,Shona
3,User talk,User talk,sn,Shona
4,Project,Wikipedia,sn,Shona
5,Project talk,Wikipedia talk,sn,Shona
6,File,File,sn,Shona
7,File talk,File talk,sn,Shona
8,MediaWiki,MediaWiki,sn,Shona
9,MediaWiki talk,MediaWiki talk,sn,Shona
10,Template,Template,sn,Shona
11,Template talk,Template talk,sn,Shona
12,Help,Help,sn,Shona
13,Help talk,Help talk,sn,Shona
14,Category,Category,sn,Shona
15,Category talk,Category talk,sn,Shona
710,TimedText,TimedText,sn,Shona
711,TimedText talk,TimedText talk,sn,Shona
828,Module,Module,sn,Shona
829,Module talk,Module talk,sn,Shona
1728,Event,Event,sn,Shona
1729,Event talk,Event talk,sn,Shona
-2,Media,Media,so,Somali
-1,Special,Special,so,Somali
0,,,so,Somali
1,Talk,Talk,so,Somali
2,User,User,so,Somali
3,User talk,User talk,so,Somali
4,Project,Wikipedia,so,Somali
5,Project talk,Wikipedia talk,so,Somali
6,File,File,so,Somali
7,File talk,File talk,so,Somali
8,MediaWiki,MediaWiki,so,Somali
9,MediaWiki talk,MediaWiki talk,so,Somali
10,Template,Template,so,Somali
11,Template talk,Template talk,so,Somali
12,Help,Help,so,Somali
13,Help talk,Help talk,so,Somali
14,Category,Category,so,Somali
15,Category talk,Category talk,so,Somali
100,Portal,Portal,so,Somali
101,Portal talk,Portal talk,so,Somali
710,TimedText,TimedText,so,Somali
711,TimedText talk,TimedText talk,so,Somali
828,Module,Module,so,Somali
829,Module talk,Module talk,so,Somali
1728,Event,Event,so,Somali
1729,Event talk,Event talk,so,Somali
-2,Media,Media,sq,Albanian
-1,Special,Speciale,sq,Albanian
0,,,sq,Albanian
1,Talk,Diskutim,sq,Albanian
2,User,Përdoruesi,sq,Albanian
3,User talk,Përdoruesi diskutim,sq,Albanian
4,Project,Wikipedia,sq,Albanian
5,Project talk,Wikipedia diskutim,sq,Albanian
6,File,Skeda,sq,Albanian
7,File talk,Skeda diskutim,sq,Albanian
8,MediaWiki,MediaWiki,sq,Albanian
9,MediaWiki talk,MediaWiki diskutim,sq,Albanian
10,Template,Stampa,sq,Albanian
11,Template talk,Stampa diskutim,sq,Albanian
12,Help,Ndihmë,sq,Albanian
13,Help talk,Ndihmë diskutim,sq,Albanian
14,Category,Kategoria,sq,Albanian
15,Category talk,Kategoria diskutim,sq,Albanian
100,Portal,Portal,sq,Albanian
101,Portal diskutim,Portal diskutim,sq,Albanian
710,TimedText,TimedText,sq,Albanian
711,TimedText talk,TimedText talk,sq,Albanian
828,Module,Moduli,sq,Albanian
829,Module talk,Moduli diskutim,sq,Albanian
1728,Event,Event,sq,Albanian
1729,Event talk,Event talk,sq,Albanian
-2,Media,Медиј,sr,Serbian
-1,Special,Посебно,sr,Serbian
0,,,sr,Serbian
1,Talk,Разговор,sr,Serbian
2,User,Корисник,sr,Serbian
3,User talk,Разговор с корисником,sr,Serbian
4,Project,Википедија,sr,Serbian
5,Project talk,Разговор о Википедији,sr,Serbian
6,File,Датотека,sr,Serbian
7,File talk,Разговор о датотеци,sr,Serbian
8,MediaWiki,Медијавики,sr,Serbian
9,MediaWiki talk,Разговор о Медијавикију,sr,Serbian
10,Template,Шаблон,sr,Serbian
11,Template talk,Разговор о шаблону,sr,Serbian
12,Help,Помоћ,sr,Serbian
13,Help talk,Разговор о помоћи,sr,Serbian
14,Category,Категорија,sr,Serbian
15,Category talk,Разговор о категорији,sr,Serbian
100,Портал,Портал,sr,Serbian
101,Разговор о порталу,Разговор о порталу,sr,Serbian
118,Нацрт,Нацрт,sr,Serbian
119,Разговор о нацрту,Разговор о нацрту,sr,Serbian
710,TimedText,TimedText,sr,Serbian
711,TimedText talk,TimedText talk,sr,Serbian
828,Module,Модул,sr,Serbian
829,Module talk,Разговор о модулу,sr,Serbian
